,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
121763,ORD-101123,Milk Classic Bar,2023-03-19,9.7,12.75,85.08,57,726.75
121772,ORD-051855,Milk Classic Bar,2023-03-19,8.7,3.49,118.43,131,457.19000000000005
121779,ORD-132364,Milk Classic Bar,2023-03-19,11.3,17.82,66.16,37,659.34
121826,ORD-000588,Pralines Gift Box,2023-03-19,25.1,2.64,73.37,220,580.8000000000001
121844,ORD-090200,Milk Classic Bar,2023-03-19,25.35,3.43,54.85,131,449.33000000000004
121852,ORD-006238,70% Dark Bar,2023-03-20,3.5,3.31,192.18,257,850.67
121876,ORD-116262,70% Dark Bar,2023-03-20,12.2,12.67,167.34,75,950.25
121892,ORD-085076,70% Dark Bar,2023-03-20,10.7,3.21,39.73,124,398.04
121911,ORD-113331,70% Dark Bar,2023-03-20,11.3,2.56,245.7,238,609.28
121914,ORD-014764,White Choco Bar,2023-03-20,11.8,4.18,145.68,183,764.9399999999999
121916,ORD-030857,Pralines Gift Box,2023-03-20,5.5,3.06,51.79,258,789.48
121960,ORD-080854,70% Dark Bar,2023-03-20,14.2,2.86,110.74,125,357.5
122068,ORD-088862,Truffle Gift Box,2023-03-20,17.5,3.0,49.04,160,480.0
122139,ORD-119533,Truffle Gift Box,2023-03-21,18.0,3.27,26.27,162,529.74
122144,ORD-029307,Mixed Assortment Box,2023-03-21,18.1,3.81,86.08,328,1249.68
122200,ORD-194192,Pralines Gift Box,2023-03-21,18.1,13.39,248.24,118,1580.02
122218,ORD-126659,70% Dark Bar,2023-03-21,3.4,2.86,97.29,123,351.78
122264,ORD-059041,White Choco Bar,2023-03-21,7.9,12.44,99.54,61,758.8399999999999
122285,ORD-186523,Milk Classic Bar,2023-03-21,7.0,11.19,94.75,60,671.4
122315,ORD-068904,Truffle Gift Box,2023-03-21,18.6,13.17,145.38,97,1277.49
122343,ORD-127918,70% Dark Bar,2023-03-21,14.1,2.81,66.09,147,413.07
122402,ORD-145116,Truffle Gift Box,2023-03-22,26.6,2.41,214.25,558,1344.78
122423,ORD-018409,White Choco Bar,2023-03-22,19.3,2.82,51.09,156,439.91999999999996
122522,ORD-186063,Truffle Gift Box,2023-03-22,20.1,2.97,98.51,248,736.5600000000001
122534,ORD-086492,Truffle Gift Box,2023-03-22,18.2,3.14,94.86,350,1099.0
122536,ORD-097169,70% Dark Bar,2023-03-22,15.0,3.3,78.46,149,491.7
122601,ORD-154892,70% Dark Bar,2023-03-22,12.7,2.94,45.22,81,238.14
122677,ORD-195614,Mixed Assortment Box,2023-03-23,18.2,11.92,124.05,124,1478.08
122718,ORD-016155,Mixed Assortment Box,2023-03-23,7.7,3.25,30.64,189,614.25
122729,ORD-037781,White Choco Bar,2023-03-23,23.0,2.61,83.26,218,568.98
122734,ORD-043301,Mixed Assortment Box,2023-03-23,10.4,3.12,118.29,691,2155.92
122814,ORD-082369,70% Dark Bar,2023-03-23,17.5,17.59,106.62,48,844.3199999999999
122849,ORD-057991,Mixed Assortment Box,2023-03-23,16.2,2.65,55.38,261,691.65
122853,ORD-061227,Pralines Gift Box,2023-03-23,12.2,11.95,76.4,-49,-585.55
122916,ORD-070232,Choco Coins Bag,2023-03-23,17.6,2.8,92.35,364,1019.1999999999999
123025,ORD-097352,Truffle Gift Box,2023-03-24,22.2,3.25,108.97,249,809.25
123069,ORD-113536,Mixed Assortment Box,2023-03-24,8.5,17.77,559.1283487519661,234,4158.18
123071,ORD-082731,70% Dark Bar,2023-03-24,23.1,13.47,145.62,79,1064.13
123085,ORD-037198,70% Dark Bar,2023-03-24,12.3,3.05,57.25,109,332.45
123129,ORD-110217,Almond Crunch Bar,2023-03-24,7.4,3.69,62.89,183,675.27
123150,ORD-030112,Milk Classic Bar,2023-03-24,16.7,2.69,34.27,123,330.87
123152,ORD-166205,70% Dark Bar,2023-03-24,16.0,4.02,112.5,139,558.78
123178,ORD-098548,Mixed Assortment Box,2023-03-24,9.2,3.0,209.6,538,1614.0
123199,ORD-133802,Mixed Assortment Box,2023-03-24,21.4,17.55,55.93,114,2000.7
123236,ORD-053140,Mixed Assortment Box,2023-03-25,10.6,3.28,25.95,181,593.68
123292,ORD-148668,Truffle Gift Box,2023-03-25,3.7,3.38,68.85,145,490.09999999999997
123345,ORD-052292,85% Dark Bar,2023-03-25,20.5,2.75,94.31,200,550.0
123366,ORD-017057,70% Dark Bar,2023-03-25,4.3,3.63,30.79,82,297.65999999999997
123461,ORD-195070,Truffle Gift Box,2023-03-25,20.5,3.22,49.83,199,640.7800000000001
123513,ORD-163775,Truffle Gift Box,2023-03-26,19.2,15.34,71.57,67,1027.78
123551,ORD-110992,Mixed Assortment Box,2023-03-26,3.5,2.83,65.04,246,696.1800000000001
123568,ORD-012617,Almond Crunch Bar,2023-03-26,7.1,3.29,78.37,154,506.66
123631,ORD-083384,Mint Dark Bar,2023-03-26,29.4,2.59,108.56,164,424.76
123646,ORD-050050,70% Dark Bar,2023-03-26,17.9,3.09,33.73,112,346.08
123674,ORD-052599,Pralines Gift Box,2023-03-26,17.2,2.51,87.95,209,524.5899999999999
123678,ORD-176633,Truffle Gift Box,2023-03-26,5.1,17.63,172.58,76,1339.8799999999999
123717,ORD-101161,Salted Caramel Bar,2023-03-26,21.8,2.58,93.01,172,443.76
123822,ORD-174101,70% Dark Bar,2023-03-27,13.7,3.19,130.12,195,622.05
123914,ORD-144459,Mixed Assortment Box,2023-03-27,12.2,2.86,39.13,265,757.9
123930,ORD-055424,Pralines Gift Box,2023-03-27,17.4,3.09,85.91,164,506.76
123940,ORD-134387,70% Dark Bar,2023-03-27,11.7,2.41,53.34,154,371.14000000000004
123965,ORD-142596,Truffle Gift Box,2023-03-27,19.0,3.9,359.99,360,1404.0
123970,ORD-111237,Truffle Gift Box,2023-03-27,11.7,4.19,65.92,145,607.5500000000001
123974,ORD-104580,70% Dark Bar,2023-03-27,3.8,2.95,63.59,120,354.0
123976,ORD-065875,70% Dark Bar,2023-03-27,14.5,17.69,102.91,42,742.98
124010,ORD-075584,70% Dark Bar,2023-03-27,4.1,3.33,49.41,100,333.0
124055,ORD-091492,Truffle Gift Box,2023-03-28,15.8,2.31,124.23,231,533.61
124073,ORD-115510,Truffle Gift Box,2023-03-28,14.8,16.85,79.02,58,977.3000000000001
124085,ORD-149640,Mixed Assortment Box,2023-03-28,7.7,2.92,46.14,106,309.52
124217,ORD-198758,Mixed Assortment Box,2023-03-28,12.9,13.5,191.92,143,1930.5
124220,ORD-102444,70% Dark Bar,2023-03-28,16.1,18.44,61.06,51,940.44
124284,ORD-024343,Choco Coins Bag,2023-03-28,16.5,3.53,49.03,75,264.75
124304,ORD-067084,Pralines Gift Box,2023-03-28,5.2,2.68,44.3,134,359.12
124310,ORD-017539,70% Dark Bar,2023-03-28,11.2,3.09,126.22,130,401.7
124316,ORD-090801,Truffle Gift Box,2023-03-28,16.1,3.3,101.65,305,1006.5
124332,ORD-182928,Truffle Gift Box,2023-03-28,13.4,3.0,165.99,376,1128.0
124359,ORD-132076,Truffle Gift Box,2023-03-29,16.0,3.04,138.14,401,1219.04
124371,ORD-065640,Mixed Assortment Box,2023-03-29,17.6,3.37,43.73,749,2524.13
124399,ORD-050796,Truffle Gift Box,2023-03-29,13.5,3.29,96.2,230,756.7
124447,ORD-004899,70% Dark Bar,2023-03-29,6.3,3.01,86.68,123,370.22999999999996
124487,ORD-068944,Pralines Gift Box,2023-03-29,17.4,3.23,32.54,88,284.24
124522,ORD-001288,Milk Classic Bar,2023-03-29,17.9,2.96,30.06,101,298.96
124528,ORD-171593,Mint Dark Bar,2023-03-29,15.0,3.18,194.09,195,620.1
124533,ORD-194541,Almond Crunch Bar,2023-03-29,10.5,2.77,69.99,242,670.34
124587,ORD-162677,70% Dark Bar,2023-03-29,13.7,3.27,22.85,82,268.14
124617,ORD-041835,Salted Caramel Bar,2023-03-29,2.6,2.84,66.53,176,499.84
124654,ORD-084756,70% Dark Bar,2023-03-30,3.4,2.81,58.77,112,314.72
124659,ORD-095563,70% Dark Bar,2023-03-30,13.3,2.73,112.41,191,521.43
124749,ORD-121209,Truffle Gift Box,2023-03-30,8.5,3.43,74.25,165,565.95
124762,ORD-032310,70% Dark Bar,2023-03-30,9.2,3.91,108.11,120,469.20000000000005
124770,ORD-144307,Salted Caramel Bar,2023-03-30,4.6,12.7,62.59,44,558.8
124787,ORD-011058,70% Dark Bar,2023-03-30,14.5,2.41,35.32,100,241.0
124809,ORD-173755,Hazelnut Milk Bar,2023-03-30,7.4,3.23,76.59,161,520.03
124831,ORD-101558,White Choco Bar,2023-03-30,15.4,2.9,156.51,232,672.8
124849,ORD-109329,Truffle Gift Box,2023-03-30,1.3,3.03,32.45,99,299.96999999999997
125061,ORD-042696,White Choco Bar,2023-03-31,25.2,3.42,52.58,184,629.28
125065,ORD-037875,Choco Coins Bag,2023-03-31,21.2,3.01,44.56,263,791.63
125107,ORD-113135,70% Dark Bar,2023-03-31,3.2,3.39,76.08,112,379.68
125143,ORD-158256,Mint Dark Bar,2023-03-31,23.2,3.42,133.93,154,526.68
125171,ORD-147476,Pralines Gift Box,2023-03-31,11.8,18.18,153.95,48,872.64
125193,ORD-054825,Mixed Assortment Box,2023-03-31,9.8,3.11,92.53,357,1110.27
125243,ORD-190517,Hazelnut Milk Bar,2023-04-01,14.8,2.69,83.99,187,503.03
125316,ORD-091919,70% Dark Bar,2023-04-01,8.6,2.95,101.02,113,333.35
125380,ORD-101329,70% Dark Bar,2023-04-01,10.1,3.18,17.38,82,260.76
125383,ORD-055863,70% Dark Bar,2023-04-01,11.8,3.05,82.68,186,567.3
125390,ORD-140948,Pralines Gift Box,2023-04-01,12.763103448275862,2.88,37.42,259,745.92
125410,ORD-138068,Milk Classic Bar,2023-04-01,21.9,12.16,44.42,-53,-644.48
125428,ORD-066868,White Choco Bar,2023-04-01,9.8,3.37,47.77,179,603.23
125430,ORD-001677,70% Dark Bar,2023-04-01,8.9,4.17,157.09,187,779.79
125498,ORD-104686,Truffle Gift Box,2023-04-02,9.5,2.7,42.37,168,453.6
125509,ORD-067860,Pralines Gift Box,2023-04-02,22.4,3.08,80.94,239,736.12
125609,ORD-129948,Mixed Assortment Box,2023-04-02,18.0,2.63,55.32,367,965.2099999999999
125620,ORD-055751,Almond Crunch Bar,2023-04-02,4.0,14.38,35.97,47,675.86
125670,ORD-135723,70% Dark Bar,2023-04-02,14.8,3.19,61.78,138,440.21999999999997
125689,ORD-131645,White Choco Bar,2023-04-02,13.0,3.29,37.06,182,598.78
125726,ORD-170471,Truffle Gift Box,2023-04-02,6.0,2.55,125.43,310,790.5
125738,ORD-018095,70% Dark Bar,2023-04-02,7.2,13.13,56.82,32,420.16
125770,ORD-094142,Almond Crunch Bar,2023-04-02,12.1,3.32,88.79,267,886.4399999999999
125777,ORD-140669,Mixed Assortment Box,2023-04-02,15.0,11.93,39.0,121,1443.53
125787,ORD-053815,Almond Crunch Bar,2023-04-02,16.6,2.38,110.81,304,723.52
125898,ORD-028188,Truffle Gift Box,2023-04-03,12.3,11.78,97.99,83,977.7399999999999
125932,ORD-001850,Truffle Gift Box,2023-04-03,5.2,2.6,37.26,181,470.6
125960,ORD-187634,70% Dark Bar,2023-04-03,6.5,3.99,32.07,113,450.87
125968,ORD-031184,Mixed Assortment Box,2023-04-03,11.2,3.82,64.79,242,924.4399999999999
125972,ORD-108907,70% Dark Bar,2023-04-03,6.7,3.57,34.08,70,249.89999999999998
125973,ORD-130791,Hazelnut Milk Bar,2023-04-03,11.9,3.71,40.6,88,326.48
126041,ORD-076296,Hazelnut Milk Bar,2023-04-03,11.9,3.44,157.59,163,560.72
126063,ORD-160073,White Choco Bar,2023-04-04,16.2,17.29,85.49,58,1002.8199999999999
126146,ORD-055544,Mixed Assortment Box,2023-04-04,5.4,18.07,32.19,44,795.08
126156,ORD-075116,70% Dark Bar,2023-04-04,12.6,17.25,76.41,30,517.5
126168,ORD-160270,70% Dark Bar,2023-04-04,18.0,2.55,313.06,311,793.05
126197,ORD-170621,70% Dark Bar,2023-04-04,18.24,3.44,280.78,297,1021.68
126204,ORD-056732,70% Dark Bar,2023-04-04,28.3,16.26,90.97,77,1252.0200000000002
126282,ORD-056458,Mixed Assortment Box,2023-04-04,16.8,2.6,27.17,224,582.4
126320,ORD-064099,Pralines Gift Box,2023-04-04,23.3,3.11,64.2,167,519.37
126338,ORD-184575,Choco Coins Bag,2023-04-04,22.9,3.18,45.06,274,871.32
126344,ORD-001079,White Choco Bar,2023-04-05,24.8,3.33,57.58,241,802.53
126406,ORD-026660,Salted Caramel Bar,2023-04-05,20.1,12.91,39.75,42,542.22
126478,ORD-031549,Mint Dark Bar,2023-04-05,5.1,2.67,233.09,216,576.72
126499,ORD-146065,70% Dark Bar,2023-04-05,2.6,3.3,135.09,496,1636.8
126502,ORD-069652,Pralines Gift Box,2023-04-05,18.6,3.25,110.67,198,643.5
126557,ORD-183059,Truffle Gift Box,2023-04-05,3.9,3.43,72.8,159,545.37
126562,ORD-107284,70% Dark Bar,2023-04-05,15.1,4.13,49.45,83,342.78999999999996
126574,ORD-041759,70% Dark Bar,2023-04-05,20.7,2.92,79.06,162,473.03999999999996
126577,ORD-162311,Hazelnut Milk Bar,2023-04-05,14.7,2.51,179.56,293,735.43
126601,ORD-051122,70% Dark Bar,2023-04-05,26.3,4.03,84.59,170,685.1
126623,ORD-082437,Milk Classic Bar,2023-04-06,22.2,12.8,97.65,99,1267.2
126632,ORD-104119,Truffle Gift Box,2023-04-06,13.4,3.5,79.09,199,696.5
126642,ORD-136860,White Choco Bar,2023-04-06,3.2,3.26,74.12,86,280.35999999999996
126648,ORD-112355,Salted Caramel Bar,2023-04-06,2.4,4.03,118.01,123,495.69000000000005
126663,ORD-113347,85% Dark Bar,2023-04-06,7.6,3.12,117.16,108,336.96000000000004
126673,ORD-128948,70% Dark Bar,2023-04-06,20.2,2.93,56.06,134,392.62
126691,ORD-110887,Hazelnut Milk Bar,2023-04-06,12.9,3.17,60.52,129,408.93
126710,ORD-014372,Mint Dark Bar,2023-04-06,19.8,2.47,142.79,168,414.96000000000004
126732,ORD-013081,Pralines Gift Box,2023-04-06,18.1,3.78,65.17,137,517.86
126736,ORD-075187,70% Dark Bar,2023-04-06,15.6,3.21,70.74,133,426.93
126738,ORD-031013,70% Dark Bar,2023-04-06,25.5,3.27,29.59,101,330.27
126757,ORD-010356,Truffle Gift Box,2023-04-06,3.3,2.74,37.74,108,295.92
126759,ORD-168432,70% Dark Bar,2023-04-06,10.0,2.51,53.41,299,750.4899999999999
126807,ORD-012863,Pralines Gift Box,2023-04-06,10.2,12.59,97.88,59,742.81
126930,ORD-090175,Milk Classic Bar,2023-04-07,21.3,2.98,96.63,171,509.58
126933,ORD-009987,White Choco Bar,2023-04-07,11.3,3.53,84.22,124,437.71999999999997
126934,ORD-022255,Mint Dark Bar,2023-04-07,14.4,2.78,67.87,120,333.59999999999997
126967,ORD-061662,Salted Caramel Bar,2023-04-07,17.5,13.47,209.41,103,1387.41
127009,ORD-041173,Hazelnut Milk Bar,2023-04-07,24.4,2.65,75.12,187,495.55
127029,ORD-079556,Milk Classic Bar,2023-04-07,16.7,3.44,48.26,122,419.68
127065,ORD-051616,Mint Dark Bar,2023-04-07,16.9,2.96,96.68,130,384.8
127182,ORD-105153,Choco Coins Bag,2023-04-07,4.9,13.62,85.84,89,1212.1799999999998
127203,ORD-079819,70% Dark Bar,2023-04-08,8.24,11.18,145.1,79,883.22
127238,ORD-051262,70% Dark Bar,2023-04-08,17.8,12.87,76.94,47,604.89
127241,ORD-034527,70% Dark Bar,2023-04-08,15.7,2.55,140.96,229,583.9499999999999
127252,ORD-145333,70% Dark Bar,2023-04-08,11.1,3.39,90.99,181,613.59
127270,ORD-107331,Hazelnut Milk Bar,2023-04-08,19.1,2.73,53.17,144,393.12
127285,ORD-079133,Choco Coins Bag,2023-04-08,25.3,3.2,31.69,186,595.2
127292,ORD-184421,70% Dark Bar,2023-04-08,28.9,3.21,169.27,278,892.38
127419,ORD-056315,70% Dark Bar,2023-04-08,16.0,3.79,260.23,210,795.9
127451,ORD-198953,70% Dark Bar,2023-04-08,16.8,3.45,59.78,120,414.0
127499,ORD-134311,70% Dark Bar,2023-04-09,18.1,3.84,86.91,178,683.52
127522,ORD-119043,Truffle Gift Box,2023-04-09,15.0,10.82,148.01,318,3440.76
127525,ORD-025639,85% Dark Bar,2023-04-09,10.8,3.33,37.45,68,226.44
127530,ORD-078064,Truffle Gift Box,2023-04-09,8.0,3.04,34.5,134,407.36
127535,ORD-114155,Pralines Gift Box,2023-04-09,4.6,13.82,93.83,54,746.28
127545,ORD-023587,Salted Caramel Bar,2023-04-09,10.67,16.54,95.98,74,1223.96
127598,ORD-178232,70% Dark Bar,2023-04-09,11.56,2.46,230.46,231,568.26
127630,ORD-138819,70% Dark Bar,2023-04-09,16.4,2.9,92.07,243,704.6999999999999
127631,ORD-067772,70% Dark Bar,2023-04-09,14.2,3.45,113.05,143,493.35
127657,ORD-000265,Mint Dark Bar,2023-04-09,12.9,2.43,176.15,231,561.33
127681,ORD-127921,Mixed Assortment Box,2023-04-09,24.8,16.55,90.34,129,2134.9500000000003
127693,ORD-118496,70% Dark Bar,2023-04-09,20.5,3.99,93.94,138,550.62
127709,ORD-154073,Milk Classic Bar,2023-04-09,8.1,18.4,45.76,34,625.5999999999999
127724,ORD-190751,70% Dark Bar,2023-04-10,8.1,3.5,49.85,89,311.5
127725,ORD-189010,Pralines Gift Box,2023-04-10,11.7,3.23,125.6,197,636.31
127732,ORD-064591,70% Dark Bar,2023-04-10,11.0,2.95,85.9,162,477.90000000000003
127834,ORD-184847,Truffle Gift Box,2023-04-10,17.2,2.76,98.15,298,822.4799999999999
127920,ORD-084058,70% Dark Bar,2023-04-10,4.3,12.37,159.65,52,643.24
127945,ORD-154880,85% Dark Bar,2023-04-10,23.3,2.92,82.48,219,639.48
127946,ORD-181484,White Choco Bar,2023-04-10,17.2,4.14,44.95,96,397.43999999999994
127983,ORD-112533,70% Dark Bar,2023-04-10,8.8,2.52,172.44,213,536.76
128012,ORD-012967,Salted Caramel Bar,2023-04-11,11.8,11.57,49.74,63,728.91
128058,ORD-050370,Mixed Assortment Box,2023-04-11,16.4,3.47,92.58,408,1415.76
128063,ORD-098704,70% Dark Bar,2023-04-11,9.7,3.33,144.26,174,579.42
128134,ORD-181270,Milk Classic Bar,2023-04-11,5.4,12.66,21.58,31,392.46
128144,ORD-143011,White Choco Bar,2023-04-11,17.5,2.77,101.74,189,523.53
128171,ORD-049341,70% Dark Bar,2023-04-11,11.76,18.81,141.97,48,902.8799999999999
128177,ORD-172879,Choco Coins Bag,2023-04-11,3.6,17.76,41.39,69,1225.44
128180,ORD-058492,Mixed Assortment Box,2023-04-11,18.0,15.96,100.55,121,1931.16
128214,ORD-082295,Milk Classic Bar,2023-04-11,22.0,2.94,118.45,233,685.02
128249,ORD-194161,Truffle Gift Box,2023-04-11,1.5,3.51,40.97,122,428.21999999999997
128281,ORD-143068,Pralines Gift Box,2023-04-12,13.4,3.27,87.31,158,516.66
128361,ORD-167659,70% Dark Bar,2023-04-12,15.2,3.35,141.28,301,1008.35
128451,ORD-160107,70% Dark Bar,2023-04-12,1.3,3.36,138.87,223,749.28
128486,ORD-123797,70% Dark Bar,2023-04-12,5.4,3.26,220.86,143,466.17999999999995
128535,ORD-021722,85% Dark Bar,2023-04-13,7.2,2.78,48.63,84,233.51999999999998
128559,ORD-035854,Almond Crunch Bar,2023-04-13,14.7,3.77,33.46,3,11.31
128567,ORD-156105,Truffle Gift Box,2023-04-13,25.4,3.35,40.46,248,830.8000000000001
128569,ORD-142874,Mixed Assortment Box,2023-04-13,23.0,11.73,94.18,158,1853.3400000000001
128613,ORD-139017,Milk Classic Bar,2023-04-13,27.7,3.56,62.41,131,466.36
128624,ORD-064404,Truffle Gift Box,2023-04-13,8.0,13.63,50.88,81,1104.03
128671,ORD-077003,Mixed Assortment Box,2023-04-13,25.0,2.49,102.19,610,1518.9
128679,ORD-171963,85% Dark Bar,2023-04-13,18.7,11.64,165.55,86,1001.0400000000001
128694,ORD-113681,85% Dark Bar,2023-04-13,13.8,3.25,171.93,203,659.75
128758,ORD-149801,Milk Classic Bar,2023-04-13,9.5,16.55,74.52,32,529.6
128852,ORD-057813,Truffle Gift Box,2023-04-14,11.0,2.99,59.75,200,598.0
128864,ORD-075884,Mixed Assortment Box,2023-04-14,7.6,15.71,109.04,70,1099.7
128872,ORD-046112,Almond Crunch Bar,2023-04-14,20.8,3.05,178.21,454,1384.6999999999998
128874,ORD-106870,Pralines Gift Box,2023-04-14,22.6,11.46,63.96,58,664.6800000000001
128894,ORD-023610,70% Dark Bar,2023-04-14,5.1,3.25,40.64,95,308.75
128913,ORD-060468,Pralines Gift Box,2023-04-14,11.9,3.78,51.74,53,200.34
128946,ORD-169321,70% Dark Bar,2023-04-14,0.1,3.9,51.78,83,323.7
128947,ORD-194892,70% Dark Bar,2023-04-14,12.4,11.21,33.93,33,369.93
128996,ORD-086878,Truffle Gift Box,2023-04-14,16.4,13.31,46.55,53,705.4300000000001
129018,ORD-038815,Truffle Gift Box,2023-04-14,28.0,3.1,91.87,263,815.3000000000001
129031,ORD-127497,Truffle Gift Box,2023-04-14,20.1,2.44,100.57,348,849.12
129042,ORD-186787,70% Dark Bar,2023-04-14,13.8,13.01,97.1,70,910.6999999999999
129052,ORD-065754,Almond Crunch Bar,2023-04-14,16.9,11.94,98.24,96,1146.24
129079,ORD-156205,Truffle Gift Box,2023-04-15,17.5,2.89,76.03,171,494.19
129100,ORD-014651,Truffle Gift Box,2023-04-15,9.1,3.13,91.16,226,707.38
129178,ORD-104646,Milk Classic Bar,2023-04-15,13.3,11.53,73.19,52,599.56
129294,ORD-079517,Mint Dark Bar,2023-04-15,6.8,3.12,77.23,95,296.40000000000003
129296,ORD-158819,70% Dark Bar,2023-04-15,25.0,2.54,116.3,275,698.5
129299,ORD-013491,Mint Dark Bar,2023-04-15,4.5,3.1,45.25,52,161.20000000000002
129338,ORD-175362,Truffle Gift Box,2023-04-16,11.4,18.19,62.96,67,1218.73
129374,ORD-199796,Truffle Gift Box,2023-04-16,9.5,3.29,36.11,133,437.57
129378,ORD-115421,Mixed Assortment Box,2023-04-16,22.3,2.9,58.26,465,1348.5
129468,ORD-114481,Mint Dark Bar,2023-04-16,10.8,18.15,92.42,32,580.8
129500,ORD-107848,70% Dark Bar,2023-04-16,11.7,2.52,34.02,159,400.68
129640,ORD-162486,White Choco Bar,2023-04-17,10.2,5.208620689655173,62.99,46,239.59655172413795
129686,ORD-104791,70% Dark Bar,2023-04-17,10.2,3.54,108.1,183,647.82
129726,ORD-117792,70% Dark Bar,2023-04-17,20.3,2.7,105.56,264,712.8000000000001
129736,ORD-096234,Almond Crunch Bar,2023-04-17,19.0,2.47,251.14,261,644.6700000000001
129787,ORD-171817,70% Dark Bar,2023-04-17,9.7,18.4,47.83,19,349.59999999999997
129792,ORD-059837,White Choco Bar,2023-04-17,9.5,3.7,54.59,96,355.20000000000005
129841,ORD-136163,Pralines Gift Box,2023-04-17,18.0,2.92,108.67,214,624.88
129842,ORD-097228,70% Dark Bar,2023-04-17,19.2,2.71,77.25,175,474.25
129848,ORD-047954,Truffle Gift Box,2023-04-17,11.0,3.48,253.3,337,1172.76
129861,ORD-027325,Hazelnut Milk Bar,2023-04-17,20.2,11.94,48.71,45,537.3
129889,ORD-025678,70% Dark Bar,2023-04-17,22.4,3.42,81.79,224,766.0799999999999
129892,ORD-190535,70% Dark Bar,2023-04-17,12.8,2.76,65.79,143,394.67999999999995
129949,ORD-146179,70% Dark Bar,2023-04-18,4.4,3.6,48.23,84,302.40000000000003
130069,ORD-089108,Truffle Gift Box,2023-04-18,20.1,2.95,77.06,145,427.75
130075,ORD-165247,70% Dark Bar,2023-04-18,6.8,2.54,75.71,123,312.42
130076,ORD-009164,85% Dark Bar,2023-04-18,2.8,2.98,143.67,134,399.32
130089,ORD-147537,Mixed Assortment Box,2023-04-18,22.1,15.96,269.6,159,2537.6400000000003
130094,ORD-101152,Mixed Assortment Box,2023-04-18,10.1,13.38,154.87,125,1672.5
130107,ORD-084237,70% Dark Bar,2023-04-18,2.5,3.48,56.07,83,288.84
130134,ORD-188999,White Choco Bar,2023-04-18,2.9,3.39,67.57,132,447.48
130171,ORD-019442,85% Dark Bar,2023-04-18,12.6,13.82,38.45,28,386.96000000000004
130194,ORD-017597,Hazelnut Milk Bar,2023-04-19,4.5,13.16,200.61,67,881.72
130203,ORD-086325,Truffle Gift Box,2023-04-19,19.1,2.59,82.7,314,813.26
130321,ORD-072601,Almond Crunch Bar,2023-04-19,11.2,11.62,76.69,97,1127.1399999999999
130372,ORD-158490,70% Dark Bar,2023-04-19,19.4,2.83,41.15,154,435.82
130378,ORD-157447,70% Dark Bar,2023-04-19,17.9,2.63,97.26,189,497.07
130392,ORD-062367,70% Dark Bar,2023-04-19,10.3,2.73,24.65,78,212.94
130459,ORD-165612,85% Dark Bar,2023-04-20,13.3,4.44,27.92,51,226.44000000000003
130480,ORD-199430,Hazelnut Milk Bar,2023-04-20,14.4,3.16,185.85,254,802.64
130483,ORD-183080,70% Dark Bar,2023-04-20,22.5,16.21,39.82,42,680.82
130512,ORD-173607,70% Dark Bar,2023-04-20,17.0,2.97,187.99,220,653.4000000000001
130543,ORD-071628,Mixed Assortment Box,2023-04-20,14.1,3.6,165.88,399,1436.4
130600,ORD-192533,Truffle Gift Box,2023-04-20,7.9,2.79,54.09,131,365.49
130672,ORD-079778,Milk Classic Bar,2023-04-20,16.4,4.11,84.5,211,867.21
130735,ORD-047366,Mixed Assortment Box,2023-04-21,10.9,3.12,82.55,209,652.08
130748,ORD-115000,Almond Crunch Bar,2023-04-21,18.5,2.7,118.34,315,850.5
130752,ORD-072496,70% Dark Bar,2023-04-21,7.6,4.01,38.19,68,272.68
130783,ORD-027284,70% Dark Bar,2023-04-21,4.8,3.45,173.23,159,548.5500000000001
130785,ORD-062011,Pralines Gift Box,2023-04-21,2.8,2.68,50.97,124,332.32
130803,ORD-015423,70% Dark Bar,2023-04-21,26.6,2.88,109.12,204,587.52
130807,ORD-057717,Mint Dark Bar,2023-04-21,20.3,4.01,183.77,186,745.86
130836,ORD-195579,70% Dark Bar,2023-04-21,13.2,19.05,89.43,37,704.85
130896,ORD-151758,70% Dark Bar,2023-04-21,16.4,3.46,57.74,159,550.14
130951,ORD-082797,Truffle Gift Box,2023-04-21,9.8,12.29,50.16,63,774.27
131063,ORD-107402,Pralines Gift Box,2023-04-22,7.8,12.9,277.28,104,1341.6000000000001
131074,ORD-090300,Almond Crunch Bar,2023-04-22,15.3,3.23,37.52,162,523.26
131103,ORD-107372,70% Dark Bar,2023-04-22,8.7,12.77,74.43,50,638.5
131123,ORD-069825,70% Dark Bar,2023-04-22,7.5,11.54,80.81,38,438.52
131182,ORD-138011,70% Dark Bar,2023-04-22,17.4,3.9,99.09,154,600.6
131212,ORD-082868,Truffle Gift Box,2023-04-22,10.1,2.86,69.18,186,531.9599999999999
131295,ORD-009158,70% Dark Bar,2023-04-23,21.3,3.04,114.76,268,814.72
131323,ORD-004087,70% Dark Bar,2023-04-23,3.6,4.13,62.8,95,392.34999999999997
131326,ORD-114779,70% Dark Bar,2023-04-23,12.0,3.13,81.17,132,413.15999999999997
131328,ORD-197413,70% Dark Bar,2023-04-23,20.6,2.76,330.5,426,1175.76
